City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Port Shepstone,ZA,2022-02-06 00:24:51,-30.7414,30.455,72.91,78,100,6.06
283,Haines Junction,CA,2022-02-06 00:19:56,60.7522,-137.5108,33.75,64,100,6.91
284,Scottsbluff,US,2022-02-06 00:24:52,41.8666,-103.6672,43.92,43,0,6.91
285,Abhar,IR,2022-02-06 00:24:52,36.1468,49.218,29.12,81,11,13.62
286,Merrill,US,2022-02-06 00:24:52,45.1805,-89.6835,15.57,63,0,4.61
287,Mogadishu,SO,2022-02-06 00:24:53,2.0371,45.3438,76.44,83,38,14.54
288,Nabire,ID,2022-02-06 00:24:54,-3.3667,135.4833,81.57,77,100,1.72
289,Abha,SA,2022-02-06 00:24:54,18.2164,42.5053,49.82,87,0,0.0
290,Portland,US,2022-02-06 00:24:01,45.5234,-122.6762,53.58,74,75,1.99
291,Timra,SE,2022-02-06 00:24:55,62.487,17.3257,8.28,92,20,4.61
292,Rockport,US,2022-02-06 00:24:55,28.0206,-97.0544,46.42,62,0,3.0
293,Feltre,IT,2022-02-06 00:24:56,46.0235,11.907,43.74,86,29,3.31
294,Wembley,AU,2022-02-06 00:24:56,-31.9333,115.8,77.68,77,40,4.61
295,Crotone,IT,2022-02-06 00:24:57,39.0851,17.1178,53.69,67,100,7.18
296,Beira,MZ,2022-02-06 00:24:57,-19.8436,34.8389,79.9,67,46,14.16
297,Dunedin,NZ,2022-02-06 00:24:57,-45.8742,170.5036,53.8,66,68,4.0
298,Tura,IN,2022-02-06 00:24:58,25.5198,90.2201,47.62,91,0,3.15
299,Mahebourg,MU,2022-02-06 00:24:58,-20.4081,57.7,79.25,89,40,11.5
300,Poronaysk,RU,2022-02-06 00:24:59,49.2167,143.1167,13.91,82,100,12.06
301,Imbituba,BR,2022-02-06 00:20:44,-28.24,-48.6703,76.89,92,94,2.59
302,Sayyan,YE,2022-02-06 00:25:00,15.1718,44.3244,56.26,56,85,4.14
303,Srandakan,ID,2022-02-06 00:25:00,-7.9386,110.2506,67.73,81,42,4.45
304,Nizhniy Tsasuchey,RU,2022-02-06 00:25:01,50.5167,115.1333,-8.61,98,6,4.81
305,Havre-Saint-Pierre,CA,2022-02-06 00:25:01,50.2334,-63.5986,7.39,65,0,9.22
306,Padang,ID,2022-02-06 00:25:02,-0.9492,100.3543,71.65,93,100,3.36
307,Umuahia,NG,2022-02-06 00:25:02,5.5263,7.4896,72.03,71,43,1.07
308,Sobolevo,RU,2022-02-06 00:20:30,54.4299,31.8996,30.25,95,99,14.63
309,Sitka,US,2022-02-06 00:25:03,57.0531,-135.33,42.69,75,100,29.93
310,Les Cayes,HT,2022-02-06 00:25:03,18.2,-73.75,74.1,62,36,3.96
311,Esperance,AU,2022-02-06 00:23:24,-33.8667,121.9,76.84,51,4,17.74
312,Chalmette,US,2022-02-06 00:25:04,29.9427,-89.9634,48.2,54,0,0.0
313,Benjamin Constant,BR,2022-02-06 00:25:04,-4.3831,-70.0311,78.93,91,100,0.6
314,Mapimi,MX,2022-02-06 00:25:05,25.8167,-103.85,56.17,34,28,8.08
315,Clyde River,CA,2022-02-06 00:20:26,70.4692,-68.5914,-28.97,75,100,2.3
316,Kigorobya,UG,2022-02-06 00:25:05,1.6162,31.3089,69.8,64,100,5.14
317,Ayagoz,KZ,2022-02-06 00:25:06,47.9714,80.4392,-1.86,84,1,8.19
318,Omsukchan,RU,2022-02-06 00:23:58,62.5333,155.8,-15.7,74,22,3.13
319,Jinxiang,CN,2022-02-06 00:26:06,27.4327,120.6062,44.92,71,100,15.3
320,Panzhihua,CN,2022-02-06 00:26:07,26.5851,101.7128,49.77,90,83,2.62
321,Flinders,AU,2022-02-06 00:26:07,-34.5833,150.8552,73.2,71,72,11.99
322,Camacha,PT,2022-02-06 00:26:07,33.0833,-16.3333,63.54,82,40,26.46
323,Carroll,US,2022-02-06 00:26:08,39.5501,-77.0164,27.45,57,0,1.01
324,Marti,CU,2022-02-06 00:26:08,22.9475,-80.9203,72.25,68,3,9.62
325,Hualmay,PE,2022-02-06 00:26:09,-11.0964,-77.6139,70.83,81,35,8.9
326,Hagavik,NO,2022-02-06 00:26:09,60.1833,5.4333,38.17,82,75,4.0
327,Ancud,CL,2022-02-06 00:26:10,-41.8697,-73.8203,62.22,77,43,2.21
328,Aguimes,ES,2022-02-06 00:26:10,27.9054,-15.4461,65.03,32,0,10.36
329,Pulandian,CN,2022-02-06 00:26:11,39.3953,121.9669,26.73,64,1,4.94
330,Salta,AR,2022-02-06 00:26:11,-24.7859,-65.4117,72.19,64,75,6.91
331,Saskylakh,RU,2022-02-06 00:26:12,71.9167,114.0833,-31.34,100,99,3.18
332,Zastron,ZA,2022-02-06 00:26:12,-30.3023,27.084,60.96,67,46,4.0
333,Saint-Louis,SN,2022-02-06 00:26:12,16.3333,-15.0,74.84,10,0,9.1
334,Faizabad,IN,2022-02-06 00:26:13,26.7833,82.1333,47.73,90,0,4.59
335,Lodja,CD,2022-02-06 00:26:13,-3.4833,23.4333,69.15,87,72,0.76
336,Ixtapa,MX,2022-02-06 00:26:14,20.7,-105.2,74.43,73,40,11.5
337,Taywarah,AF,2022-02-06 00:26:14,33.35,64.4167,20.46,73,73,6.11
338,Kidal,ML,2022-02-06 00:26:10,18.4411,1.4078,61.97,15,0,9.86
339,Kirakira,SB,2022-02-06 00:22:28,-10.4544,161.9205,85.06,74,89,7.83
340,Srednekolymsk,RU,2022-02-06 00:26:15,67.45,153.6833,-36.33,99,35,3.24
341,Minsk,BY,2022-02-06 00:26:16,53.9,27.5667,33.55,94,97,14.65
342,Ayan,RU,2022-02-06 00:26:16,56.45,138.1667,-8.64,77,21,12.77
343,Uruburetama,BR,2022-02-06 00:26:17,-3.625,-39.5083,74.28,86,25,2.68
344,Mecca,SA,2022-02-06 00:26:17,21.4267,39.8261,61.3,46,1,6.17
345,Kansanshi,ZM,2022-02-06 00:26:18,-12.0951,26.4273,59.34,98,90,4.27
346,Bay Roberts,CA,2022-02-06 00:26:18,47.5999,-53.2648,48.33,95,100,8.01
347,San Carlos De Bariloche,AR,2022-02-06 00:26:18,-41.1456,-71.3082,67.75,45,40,11.5
348,Fare,PF,2022-02-06 00:26:19,-16.7,-151.0167,81.03,73,4,20.6
349,Husavik,IS,2022-02-06 00:26:19,66.0449,-17.3389,30.11,90,100,29.91
350,Dzerzhinsk,RU,2022-02-06 00:26:20,56.2389,43.4631,12.02,92,100,2.24
351,Kupang,ID,2022-02-06 00:26:20,-10.1667,123.5833,81.46,81,75,10.45
352,Leh,IN,2022-02-06 00:26:21,34.1667,77.5833,0.52,77,98,2.57
353,Surt,LY,2022-02-06 00:26:21,31.2089,16.5887,60.89,38,51,7.63
354,Mount Darwin,ZW,2022-02-06 00:26:22,-16.7725,31.5838,65.95,96,100,2.42
355,Yerbogachen,RU,2022-02-06 00:21:22,61.2767,108.0108,10.06,97,100,2.86
356,Birjand,IR,2022-02-06 00:26:23,32.8663,59.2211,34.27,100,38,0.0
357,Okha,RU,2022-02-06 00:26:23,53.5739,142.9478,3.79,92,100,19.08
358,Royan,FR,2022-02-06 00:26:23,45.6285,-1.0281,46.38,87,5,8.28
359,Tiarei,PF,2022-02-06 00:24:44,-17.5333,-149.3333,86.02,75,12,20.51
360,Nioro,GM,2022-02-06 00:26:24,13.35,-15.75,78.69,14,0,2.66
361,La Orilla,MX,2022-02-06 00:26:25,17.9833,-102.2333,79.36,62,0,6.64
362,Teguldet,RU,2022-02-06 00:27:25,57.3064,88.1667,13.48,94,100,5.12
363,Honiara,SB,2022-02-06 00:27:26,-9.4333,159.95,86.2,70,99,6.42
364,Tomatlan,MX,2022-02-06 00:27:26,19.9333,-105.25,79.16,53,50,6.22
365,Kahului,US,2022-02-06 00:27:28,20.8947,-156.47,84.22,67,40,21.85
366,Half Moon Bay,US,2022-02-06 00:27:28,37.4636,-122.4286,66.88,49,20,5.75
367,Sambava,MG,2022-02-06 00:25:38,-14.2667,50.1667,74.91,88,99,4.05
368,Mae Sai,TH,2022-02-06 00:27:29,20.4335,99.8762,64.44,99,96,1.28
369,Kasempa,ZM,2022-02-06 00:27:29,-13.4584,25.8338,63.66,98,100,2.71
370,Sao Joao Da Barra,BR,2022-02-06 00:25:20,-21.6403,-41.0511,77.47,84,17,26.04
371,Rathcoole,IE,2022-02-06 00:27:30,53.2828,-6.4728,48.78,85,75,26.46
372,Wenzhou,CN,2022-02-06 00:27:03,27.9994,120.6668,43.27,61,100,3.65
373,Sassandra,CI,2022-02-06 00:27:31,4.95,-6.0833,77.45,91,5,4.21
374,Swakopmund,NA,2022-02-06 00:27:31,-22.6833,14.5333,68.85,87,93,1.01
375,Prince Rupert,CA,2022-02-06 00:25:07,54.3161,-130.3201,46.49,53,100,18.41
376,Fremont,US,2022-02-06 00:26:08,37.5483,-121.9886,66.94,47,0,3.0
377,Hervey Bay,AU,2022-02-06 00:27:32,-25.2986,152.8535,79.03,63,70,23.87
378,Coquimbo,CL,2022-02-06 00:26:27,-29.9533,-71.3436,66.13,82,2,5.53
379,Xiropotamos,GR,2022-02-06 00:27:33,41.2,24.1,40.57,77,98,4.81
380,Baykit,RU,2022-02-06 00:27:33,61.67,96.37,10.8,92,97,7.07
381,Nata,PA,2022-02-06 00:27:33,8.3333,-80.5167,80.47,67,9,11.59
382,Barra Patuca,HN,2022-02-06 00:27:34,15.8,-84.2833,75.11,85,9,7.83
383,Sao Paulo De Olivenca,BR,2022-02-06 00:27:34,-3.3783,-68.8725,71.04,97,96,2.66
384,Edendale,ZA,2022-02-06 00:27:35,-29.6528,30.3147,62.62,99,100,2.48
385,Nuuk,GL,2022-02-06 00:27:35,64.1835,-51.7216,7.41,85,100,4.61
386,Oksfjord,NO,2022-02-06 00:27:36,70.2396,22.3479,31.12,82,66,14.29
387,Kruisfontein,ZA,2022-02-06 00:27:36,-34.0033,24.7314,66.88,79,61,13.18
388,Yenangyaung,MM,2022-02-06 00:27:37,20.4667,94.8833,63.99,78,8,5.06
389,San Pedro,PH,2022-02-06 00:27:37,14.35,121.0167,80.35,69,20,10.36
390,Comodoro Rivadavia,AR,2022-02-06 00:27:38,-45.8667,-67.5,66.06,52,0,2.3
391,Licata,IT,2022-02-06 00:27:39,37.1071,13.9461,55.06,76,98,5.28
392,Norman Wells,CA,2022-02-06 00:27:39,65.282,-126.8329,-18.36,63,75,0.0
393,Ende,ID,2022-02-06 00:27:40,-8.8432,121.6623,81.61,78,65,3.71
394,Kavaratti,IN,2022-02-06 00:27:40,10.5669,72.642,78.01,61,11,7.0
395,Saint George,US,2022-02-06 00:25:07,37.1041,-113.5841,59.47,18,0,1.99
396,Tenenkou,ML,2022-02-06 00:27:41,14.4572,-4.9169,70.03,10,0,9.91
397,Alamosa,US,2022-02-06 00:27:41,37.4695,-105.87,33.66,54,0,0.0
398,Lopatino,RU,2022-02-06 00:27:41,52.6195,45.8118,3.67,100,98,5.59
399,Verkhnevilyuysk,RU,2022-02-06 00:27:42,63.4453,120.3167,-24.54,100,80,2.17
400,Bodden Town,KY,2022-02-06 00:27:42,19.2833,-81.25,78.8,75,0,3.0
401,Dovbysh,UA,2022-02-06 00:27:43,50.3733,27.9874,31.44,93,98,14.99
402,Samarai,PG,2022-02-06 00:27:43,-10.6167,150.6667,83.88,72,100,6.67
403,Sharjah,AE,2022-02-06 00:27:43,25.3573,55.4033,71.89,62,20,11.5
404,Raudeberg,NO,2022-02-06 00:27:44,61.9875,5.1352,35.87,90,100,11.01
405,Acarau,BR,2022-02-06 00:27:44,-2.8856,-40.12,79.0,82,9,11.16
406,Suleja,NG,2022-02-06 00:27:45,9.1758,7.1808,72.59,17,0,6.91
407,Ellensburg,US,2022-02-06 00:27:45,46.9965,-120.5479,47.23,67,0,5.75
408,Great Falls,US,2022-02-06 00:27:46,47.5002,-111.3008,40.39,55,100,1.99
409,Thunder Bay,CA,2022-02-06 00:27:46,48.4001,-89.3168,17.58,88,100,13.8
410,Jyvaskyla,FI,2022-02-06 00:28:47,62.2415,25.7209,26.96,91,75,6.91
411,Tabou,CI,2022-02-06 00:28:47,4.423,-7.3528,79.61,87,12,5.68
412,Yoichi,JP,2022-02-06 00:28:48,43.2039,140.7703,27.23,81,100,14.03
413,Biggar,GB,2022-02-06 00:28:48,55.6167,-3.5167,39.29,97,97,13.04
414,Benguela,AO,2022-02-06 00:28:48,-12.5763,13.4055,75.29,73,99,4.27
415,Richards Bay,ZA,2022-02-06 00:28:49,-28.783,32.0377,71.65,83,92,7.65
416,Inndyr,NO,2022-02-06 00:28:49,67.0338,14.0276,37.44,83,89,9.53
417,Vestmannaeyjar,IS,2022-02-06 00:28:50,63.4427,-20.2734,28.24,76,87,17.22
418,Mandera,KE,2022-02-06 00:28:50,3.9366,41.867,76.08,52,99,13.89
419,Santiago Del Estero,AR,2022-02-06 00:28:51,-27.7951,-64.2615,74.55,61,86,15.82
420,Andenes,NO,2022-02-06 00:28:52,69.3143,16.1194,35.58,87,75,21.85
421,Emerald,AU,2022-02-06 00:28:52,-23.5333,148.1667,80.74,41,1,12.66
422,Road Town,VG,2022-02-06 00:28:52,18.4167,-64.6167,73.99,94,40,11.5
423,Niksar,TR,2022-02-06 00:28:53,40.5917,36.9517,26.56,82,53,6.62
424,Misratah,LY,2022-02-06 00:28:53,32.3754,15.0925,60.4,58,69,4.36
425,Mount Isa,AU,2022-02-06 00:25:48,-20.7333,139.5,87.57,33,40,9.22
426,Mareeba,AU,2022-02-06 00:28:54,-17.0,145.4333,82.67,75,44,4.07
427,Sao Joaquim,BR,2022-02-06 00:28:55,-28.2939,-49.9317,59.97,99,100,0.98
428,Maniitsoq,GL,2022-02-06 00:28:55,65.4167,-52.9,2.93,96,100,6.58
429,Meulaboh,ID,2022-02-06 00:28:56,4.1363,96.1285,76.01,83,96,4.52
430,Huarmey,PE,2022-02-06 00:28:56,-10.0681,-78.1522,71.89,80,23,8.84
431,Ormara,PK,2022-02-06 00:28:57,25.2088,64.6357,70.75,70,1,6.55
432,Zandhoven,BE,2022-02-06 00:28:57,51.217,4.6644,47.46,83,75,5.01
433,Kayerkan,RU,2022-02-06 00:28:59,69.3497,87.7602,-15.83,99,98,1.97
434,Atar,MR,2022-02-06 00:28:59,20.5169,-13.0499,70.9,11,0,3.94
435,Paragominas,BR,2022-02-06 00:29:00,-2.9667,-47.4833,71.98,99,100,2.98
436,Sheridan,US,2022-02-06 00:24:27,44.8333,-106.9173,35.78,83,100,5.99
437,Svetlaya,RU,2022-02-06 00:29:02,46.5389,138.3297,8.65,65,72,9.6
438,Batagay-Alyta,RU,2022-02-06 00:29:02,67.8006,130.4114,-25.67,99,98,3.65
439,Durango,MX,2022-02-06 00:24:36,24.8333,-104.8333,65.08,18,21,13.2
440,Jacksonville,US,2022-02-06 00:28:02,30.3322,-81.6556,53.6,81,100,1.99
441,Dongsheng,CN,2022-02-06 00:29:03,39.8161,109.9776,11.52,50,74,6.76
442,Sibu,MY,2022-02-06 00:29:04,2.3,111.8167,77.31,94,40,1.14
443,Praia Da Vitoria,PT,2022-02-06 00:29:04,38.7333,-27.0667,57.76,94,75,16.15
444,Umm Kaddadah,SD,2022-02-06 00:29:05,13.6017,26.6876,56.1,23,70,17.13
445,Cabo San Lucas,MX,2022-02-06 00:27:41,22.8909,-109.9124,71.62,63,0,5.01
446,College,US,2022-02-06 00:29:05,64.8569,-147.8028,15.21,80,100,0.0
447,Ekhabi,RU,2022-02-06 00:29:06,53.5102,142.9671,3.06,92,100,19.51
448,San Patricio,US,2022-02-06 00:29:06,28.017,-97.5169,50.68,42,0,5.39
449,Acari,PE,2022-02-06 00:29:07,-15.4311,-74.6158,73.81,74,4,5.06
450,Safaga,EG,2022-02-06 00:29:07,26.7292,33.9365,58.24,56,0,16.4
451,Kimbe,PG,2022-02-06 00:29:08,-5.5502,150.1429,86.09,67,94,7.0
452,Anuchino,RU,2022-02-06 00:29:08,43.9622,133.0544,2.1,89,100,3.62
453,Gbarnga,LR,2022-02-06 00:29:08,6.9956,-9.4722,71.29,96,7,1.7
454,Oktyabrskoye,RU,2022-02-06 00:30:09,43.0645,44.7417,15.94,93,7,2.24
455,Adrar,MR,2022-02-06 00:30:09,20.5022,-10.0711,64.67,7,0,9.04
456,Miandrivazo,MG,2022-02-06 00:30:10,-19.5167,45.4667,76.57,81,100,16.08
457,Taksimo,RU,2022-02-06 00:30:10,56.3444,114.8794,-15.47,90,46,0.13
458,Ziro,IN,2022-02-06 00:30:11,27.6333,93.8333,27.61,97,46,3.06
459,Westport,US,2022-02-06 00:25:19,41.1415,-73.3579,25.32,65,0,1.99
460,Aparecida Do Taboado,BR,2022-02-06 00:30:11,-20.0867,-51.0936,73.2,91,100,3.78
461,Rio Grande,BR,2022-02-06 00:30:12,-32.035,-52.0986,73.94,79,0,3.96
462,Calvinia,ZA,2022-02-06 00:30:12,-31.4707,19.776,75.81,34,0,3.33
463,Buchanan,LR,2022-02-06 00:28:58,5.8808,-10.0467,80.69,83,55,6.64
464,Shimoda,JP,2022-02-06 00:30:13,34.6667,138.95,42.1,54,0,25.88
465,Dhidhdhoo,MV,2022-02-06 00:30:13,6.8833,73.1,80.1,66,29,4.9
466,Tevaitoa,PF,2022-02-06 00:30:14,-16.7833,-151.5,80.96,73,18,20.38
467,Shache,CN,2022-02-06 00:30:14,38.4167,77.2406,26.71,65,100,2.98
468,North Bend,US,2022-02-06 00:30:14,43.4065,-124.2243,56.91,82,0,14.97
469,Panaba,MX,2022-02-06 00:26:29,21.2833,-88.2667,71.11,84,70,10.11
470,Muros,ES,2022-02-06 00:30:15,42.7762,-9.0603,48.24,77,7,10.11
471,Cimislia,MD,2022-02-06 00:30:15,46.52,28.7842,36.64,83,11,8.41
472,Makakilo City,US,2022-02-06 00:30:16,21.3469,-158.0858,82.15,61,20,5.75
473,Sembakung,ID,2022-02-06 00:30:16,3.8167,117.25,75.13,92,100,1.23
474,Svencioneliai,LT,2022-02-06 00:30:17,55.1667,26.0,31.19,96,100,10.8
475,Rantepao,ID,2022-02-06 00:30:17,-2.9701,119.8978,76.28,77,100,2.06
476,Goderich,CA,2022-02-06 00:27:51,43.7501,-81.7165,14.92,73,95,8.05
477,Daru,PG,2022-02-06 00:30:18,-9.0763,143.2092,86.7,63,68,10.47
478,Japura,ID,2022-02-06 00:30:19,-0.3167,102.35,74.46,96,100,3.49
479,Tateyama,JP,2022-02-06 00:30:19,34.9833,139.8667,44.1,43,89,8.03
480,Esna,EG,2022-02-06 00:30:20,25.2934,32.554,50.36,56,0,8.61
481,Ardakan,IR,2022-02-06 00:30:20,32.31,54.0175,43.18,33,0,2.77
482,Vila Franca Do Campo,PT,2022-02-06 00:30:21,37.7167,-25.4333,60.19,84,86,11.14
483,Namibe,AO,2022-02-06 00:30:21,-15.1961,12.1522,72.54,66,75,9.15
484,Hamilton,US,2022-02-06 00:30:21,39.1834,-84.5333,20.59,82,0,1.01
485,Whitecourt,CA,2022-02-06 00:30:22,54.1502,-115.6855,36.64,64,75,9.22
486,Elliot Lake,CA,2022-02-06 00:30:22,46.3834,-82.6331,14.09,94,100,7.58
487,Menongue,AO,2022-02-06 00:30:23,-14.6585,17.691,61.05,97,100,8.34
488,Kostomuksha,RU,2022-02-06 00:30:23,64.571,30.5767,18.68,93,100,9.62
489,Olinda,BR,2022-02-06 00:30:24,-8.0089,-34.8553,82.13,65,0,6.91
490,Ust-Kulom,RU,2022-02-06 00:30:01,61.6864,53.6902,1.65,97,51,4.54
491,Pastos Bons,BR,2022-02-06 00:30:24,-6.6017,-44.0767,73.04,94,6,3.51
492,Tandil,AR,2022-02-06 00:30:06,-37.3217,-59.1332,54.82,83,100,13.09
493,Praia,CV,2022-02-06 00:26:35,14.9215,-23.5087,70.34,83,0,14.97
494,Marinette,US,2022-02-06 00:30:26,45.1,-87.6307,25.29,73,100,10.36
495,Chapais,CA,2022-02-06 00:30:26,49.7834,-74.8492,-6.02,100,44,2.73
496,Karaton,ID,2022-02-06 00:30:27,-6.3424,106.1045,75.36,97,100,4.65
497,Anloga,GH,2022-02-06 00:30:27,5.7947,0.8973,80.82,84,2,7.0
498,Chichica,PA,2022-02-06 00:30:27,8.4922,-82.1627,78.15,80,7,6.58
499,Kamenka,RU,2022-02-06 00:30:28,51.3223,42.7678,-7.56,100,98,5.46
500,Hisar,IN,2022-02-06 00:29:47,29.1667,75.7167,48.4,79,8,3.98
501,Araouane,ML,2022-02-06 00:31:29,18.9048,-3.5265,63.23,12,0,8.5
502,Paris,FR,2022-02-06 00:28:06,48.8534,2.3488,47.1,80,100,5.01
503,Vilhena,BR,2022-02-06 00:27:59,-12.7406,-60.1458,69.22,95,20,2.48
504,Kokstad,ZA,2022-02-06 00:31:30,-30.5472,29.4241,57.69,98,100,2.98
505,Haifa,IL,2022-02-06 00:31:30,32.8156,34.9892,56.01,65,100,10.45
506,Chiman,PK,2022-02-06 00:31:31,32.5463,73.8138,46.54,45,99,2.8
507,Kangasala,FI,2022-02-06 00:31:31,61.4638,24.076,28.67,97,67,5.37
508,Labytnangi,RU,2022-02-06 00:31:32,66.6572,66.4183,-19.77,100,32,1.45
509,Viedma,AR,2022-02-06 00:31:32,-40.8135,-62.9967,56.61,62,0,7.67
510,Batemans Bay,AU,2022-02-06 00:31:33,-35.7167,150.1833,70.2,59,24,11.79
511,Sorland,NO,2022-02-06 00:26:54,67.667,12.6934,38.61,77,88,25.46
512,George,ZA,2022-02-06 00:31:33,-33.963,22.4617,60.35,100,100,2.3
513,Lingen,DE,2022-02-06 00:31:34,52.5167,7.3167,45.79,64,100,24.79
514,Vila,PT,2022-02-06 00:31:34,42.0304,-8.1588,37.33,82,0,4.14
515,Novikovo,RU,2022-02-06 00:31:35,51.1537,37.8879,20.19,96,100,9.15
516,Dingle,PH,2022-02-06 00:31:35,10.9995,122.6711,80.26,74,100,17.69
517,Lincoln,US,2022-02-06 00:26:38,40.8,-96.667,51.24,29,0,4.0
518,Belmonte,BR,2022-02-06 00:31:36,-15.8631,-38.8828,73.9,83,33,6.93
519,Saint-Georges,GD,2022-02-06 00:27:34,12.0564,-61.7485,76.68,83,20,14.97
520,Doha,QA,2022-02-06 00:28:28,25.2867,51.5333,62.58,46,0,11.5
521,Dudinka,RU,2022-02-06 00:31:37,69.4058,86.1778,-17.72,99,94,2.55
522,El Tocuyo,VE,2022-02-06 00:31:37,9.7873,-69.7937,71.94,72,70,2.55
523,Tromso,NO,2022-02-06 00:27:06,69.6496,18.957,36.25,60,40,28.77
524,Port Macquarie,AU,2022-02-06 00:31:38,-31.4333,152.9167,73.36,58,68,16.71
525,Carballo,ES,2022-02-06 00:30:32,43.213,-8.691,45.86,91,15,2.89
526,Puerto Madryn,AR,2022-02-06 00:30:52,-42.7692,-65.0385,60.73,54,17,11.39
527,Axim,GH,2022-02-06 00:31:39,4.8699,-2.2405,78.55,87,13,7.34
528,Hambantota,LK,2022-02-06 00:30:10,6.1241,81.1185,71.94,100,32,5.75
529,Meridian,US,2022-02-06 00:28:38,43.6121,-116.3915,41.5,63,0,1.01
530,Alghero,IT,2022-02-06 00:31:40,40.5589,8.3181,48.99,93,0,1.14
531,Manono,CD,2022-02-06 00:29:17,-7.3,27.4167,67.33,96,96,1.19
532,Marawi,PH,2022-02-06 00:31:40,7.9986,124.2928,69.66,63,62,4.21
533,Ostrovnoy,RU,2022-02-06 00:31:41,68.0531,39.5131,15.12,84,100,29.06
534,Port Augusta,AU,2022-02-06 00:31:42,-32.5,137.7667,87.71,21,99,7.76
535,Zhongshu,CN,2022-02-06 00:31:42,24.5167,103.7667,47.19,97,100,4.97
536,Tanabe,JP,2022-02-06 00:31:43,33.7333,135.3667,39.92,48,75,5.01
537,Ville-Marie,CA,2022-02-06 00:30:05,47.3335,-79.433,-0.4,91,100,4.68
538,Maceio,BR,2022-02-06 00:31:44,-9.6658,-35.7353,76.44,83,0,3.44
539,Gold Coast,AU,2022-02-06 00:31:44,-28.0,153.4333,79.25,82,75,11.01
540,Myingyan,MM,2022-02-06 00:31:45,21.4667,95.3833,64.26,71,0,5.48
541,Bud,US,2022-02-06 00:28:59,39.447,-86.1758,20.35,84,11,6.26
542,Bhadrak,IN,2022-02-06 00:31:46,21.0633,86.5054,58.14,52,74,5.48
543,Pedasi,PA,2022-02-06 00:31:45,7.5333,-80.0333,75.07,72,14,19.28
544,Luban,PL,2022-02-06 00:31:47,51.1201,15.2877,39.2,72,100,13.89
545,Pizarro,CO,2022-02-06 00:31:47,4.9533,-77.366,76.14,87,9,2.89
546,Pisco,PE,2022-02-06 00:31:48,-13.7,-76.2167,69.85,83,0,8.05
547,Takoradi,GH,2022-02-06 00:32:48,4.8845,-1.7554,79.43,87,6,7.7
548,Mitsamiouli,KM,2022-02-06 00:32:49,-11.3847,43.2844,81.64,78,100,10.76
549,Inuvik,CA,2022-02-06 00:29:13,68.3499,-133.7218,-31.94,68,20,0.0
550,Wainwright,CA,2022-02-06 00:31:42,52.839,-110.8572,35.51,98,90,5.57
551,Veraval,IN,2022-02-06 00:32:50,20.9,70.3667,63.48,82,5,8.08
552,Rabaul,PG,2022-02-06 00:32:50,-4.1967,152.1721,83.34,68,100,9.66
553,Lalsot,IN,2022-02-06 00:32:51,26.5667,76.3333,52.47,69,0,5.79
554,Huescar,ES,2022-02-06 00:32:51,37.811,-2.5412,46.94,84,95,2.35
555,Dombarovskiy,RU,2022-02-06 00:32:52,50.7587,59.5386,20.52,94,100,6.15
556,Xinzhou,CN,2022-02-06 00:32:52,38.4092,112.7333,25.39,30,100,2.19
557,Kendari,ID,2022-02-06 00:32:52,-3.945,122.4989,81.64,83,96,7.56
558,Pitsunda,GE,2022-02-06 00:32:53,43.1592,40.3378,33.98,67,100,10.18
559,Nantucket,US,2022-02-06 00:32:53,41.2835,-70.0995,26.71,58,0,18.41
560,Ituango,CO,2022-02-06 00:32:54,7.1712,-75.764,60.03,98,49,1.07
561,Faanui,PF,2022-02-06 00:30:29,-16.4833,-151.75,81.1,73,14,19.77
562,Maragogi,BR,2022-02-06 00:32:55,-9.0122,-35.2225,78.06,73,100,7.23
563,Mayo,US,2022-02-06 00:32:55,38.8876,-76.5119,30.24,53,0,5.01
564,Bhatkal,IN,2022-02-06 00:32:56,13.9667,74.5667,69.64,68,69,3.53
